EVENT CATEGORY,EVENT GROUP,EVENT SUBGROUP,EVENT TYPE,PLACE,EVENT START DATE,FATALITIES,INJURED / INFECTED,EVACUATED,ESTIMATED TOTAL COST,NORMALIZED TOTAL COST,EVENT END DATE,FEDERAL DFAA PAYMENTS,PROVINCIAL DFAA PAYMENTS,PROVINCIAL DEPARTMENT PAYMENTS,MUNICIPAL COSTS,OGD COSTS,INSURANCE PAYMENTS,NGO PAYMENTS,UTILITY - PEOPLE AFFECTED,MAGNITUDE
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,South Coast and Lower Mainland British Columbia,10/12/2016 0:00,1,,,0,0,10/16/2016 0:00,,,,,,,,225000,
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,South Coast and Lower Mainland British Columbia,10/6/2016 0:00,,,,0,0,10/8/2016 0:00,,,,,,,,300000,
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,South Coast and Lower Mainland British Columbia,3/9/2016 0:00,1,,,0,0,3/10/2016 0:00,,,,,,,,480000,
Incident,Technology,Hazardous Chemicals,Leak / Spill Release,Seaforth Channel BC,10/13/2016 0:00,,,,0,0,10/13/2016 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Flood,Northeastern British Columbia,6/15/2016 0:00,,,60,65132000,3043551.4,6/17/2016 0:00,65132000,,,,,,,6000,
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Alberta ... Saskatchewan ... Manitoba and Ontario,6/24/2016 0:00,,,,0,0,6/25/2016 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Prairie Provinces,7/18/2016 0:00,,,,0,0,7/20/2016 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Prairie Provinces,7/8/2016 0:00,,,,0,0,7/11/2016 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Prairie Provinces,6/28/2016 0:00,,,,0,0,6/30/2016 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Alberta and Saskatchewan,7/15/2016 0:00,,,,0,0,7/16/2016 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Wildfire,Paul First Nation AB,4/18/2016 0:00,,2,164,0,0,4/21/2016 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Flood,Fort McMurray AB,7/30/2016 0:00,,,,0,0,7/31/2016 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Wildfire,Fort McMurray AB,4/30/2016 0:00,2,,90000,4068678000,190125140.2,6/1/2016 0:00,468678000,,,,,3600000000,,,
